Preferential,ProductAffected_2,FtaName,Roo_trans,Roo_packaging,Coo_retention,FtaCode,RooText_2,Coo_pen,ProductAffected_0,Coo_valid,productCode,ProductAffected_1,FtaStatusDesc,RooText_4,ProductAffected_4,Roo_wo,RooCode_1,partner,Roo_sets,MFN,Roo_demin,Coo_comp,Roo_outward,RooText_1,RooCode_0,Roo_rvcformula,Coo_err,Roo_accum,Roo_roll,rank,Roo_exhibitions,Coo_ver,FtaStatusDate,Coo_sup,ProductAffected_3,Coo_coo,Coo_app,RooText_3,RooCode_3,FtaId,FtaType,FtaScope,reporter,Roo_mo,Coo_tpi,Roo_indir,RooText_0,Coo_adv,Roo_draw,Roo_fungible,Coo_approved,Roo_terr,Roo_accessories,Coo_refund,RooCode_4,RooCode_2,Coo_exmptcoo
,"For Motor cars, station wagons and four-wheel drive vehicles: From MDCs ","Regional group, CARICOM",not included,included,not provided,ITC00657,Production in which the value of extra-regional materials used does not exceed 60 per cent of the export price of the finished product,provided,"For Other Motor vehicles principally designed for the transport of persons (other than those of heading No. 87.02), including racing cars (excluding motor cars, station wagons and fourwheel drive vehicles): From MDCs ",not provided,8703900000,"For Motor cars, station wagons and four-wheel drive vehicles: From MDCs ",IN FORCE,Goods have been produced within the Community wholly or partly from materials imported from outside the Community or from materials of undetermined origin by a process which effects a substantial transformation characterised by the goods being classified in a tariff heading different from that in which any of those materials is classified,For Other ,provided,RVC 40%,659,not included,,not included,not provided,not included,Production in which the value of extra-regional materials used does not exceed 60 per cent of the export price of the finished product,RVC 50%,import content,not provided,not included,included,2,not included,provided,01.08.1973,not provided,"For Motor cars, station wagons and four-wheel drive vehicles: From LDCs ",authorized body,not provided,Production in which the value of extra-regional materials used does not exceed 70 per cent of the export price of the finished product,RVC 30%,640,Customs union,"Plurilateral, Country-Country",308,provided,not provided,not included,Production in which the value of extra-regional materials used does not exceed 50 per cent of the export price of the finished product,not provided,prohibition,materials only,not included,not included,included,not included,CTH,RVC 40%,not included
,,,,,,,,,,,8703900000,,,,,,,800,,,,,,,,,,,,3,,,,,,,,,,853,,,231,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,748,,,,,,,,,,,,3,,,,,,,,,,976,,,516,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,780,,,,,,,,,,,,1,,,,,,,,,,18,,,328,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,076,,,,,,,,,,,,2,,,,,,,,,,604,,,032,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,694,,,,,,,,,,,,2,,,,,,,,,,853,,,226,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,478,,,,,,,,,,,,1,,,,,,,,,,853,,,140,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,800,,,,,,,,,,,,1,,,,,,,,,,643,,,108,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,834,,,,,,,,,,,,2,,,,,,,,,,853,,,788,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,659,,,,,,,,,,,,2,,,,,,,,,,141,,,388,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,854,,,,,,,,,,,,1,,,,,,,,,,853,,,266,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,418,,,,,,,,,,,,2,,,,,,,,,,103,,,392,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,670,,,,,,,,,,,,2,,,,,,,,,,269,,,659,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,788,,,,,,,,,,,,1,,,,,,,,,,853,,,012,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,694,,,,,,,,,,,,3,,,,,,,,,,853,,,140,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,584,,,,,,,,,,,,2,,,,,,,,,,632,,,242,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,682,,,,,,,,,,,,2,,,,,,,,,,651,,,434,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,524,,,,,,,,,,,,1,,,,,,,,,,654,,,462,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,585,,,,,,,,,,,,2,,,,,,,,,,877,,,583,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,598,,,,,,,,,,,,1,,,,,,,,,,148,,,184,,,,,,,,,,,,,,
,,"FTA, Canada-Chile",included,included,5 years,ITC00256,,provided,,4 years (for multiple shipments),8703900000,,IN FORCE,,,,,152,not included,,included (9%),not provided,not included,,CTH and RVC 20%,build down / net cost,not provided,bilateral and full,included,3,not included,Direct,05.07.1997,,,self-certification,provided,,,250,Free trade agreement,"Bilateral, Country-Country",124,,not provided,included,"A change to subheading 8703.21 through 8703.90 from any other heading, provided there is a regional value content of not less than 20 per cent under the net cost method.",within 90 days,not included,materials & final goods,not included,included,included,within 1 year,,,included (less than US$1000)
,,,,,,,,,,,8703900000,,,,,,,212,,,,,,,,,,,,3,,,,,,,,,,141,,,052,,,,,,,,,,,,,,
,"For Motor cars, station wagons and four-wheel drive vehicles: From MDCs ","Regional group, CARICOM",not included,included,not provided,ITC00657,Production in which the value of extra-regional materials used does not exceed 60 per cent of the export price of the finished product,provided,"For Other Motor vehicles principally designed for the transport of persons (other than those of heading No. 87.02), including racing cars (excluding motor cars, station wagons and fourwheel drive vehicles): From MDCs ",not provided,8703900000,"For Motor cars, station wagons and four-wheel drive vehicles: From MDCs ",IN FORCE,Goods have been produced within the Community wholly or partly from materials imported from outside the Community or from materials of undetermined origin by a process which effects a substantial transformation characterised by the goods being classified in a tariff heading different from that in which any of those materials is classified,For Other ,provided,RVC 40%,740,not included,,not included,not provided,not included,Production in which the value of extra-regional materials used does not exceed 60 per cent of the export price of the finished product,RVC 50%,import content,not provided,not included,included,2,not included,provided,01.08.1973,not provided,"For Motor cars, station wagons and four-wheel drive vehicles: From LDCs ",authorized body,not provided,Production in which the value of extra-regional materials used does not exceed 70 per cent of the export price of the finished product,RVC 30%,640,Customs union,"Plurilateral, Country-Country",052,provided,not provided,not included,Production in which the value of extra-regional materials used does not exceed 50 per cent of the export price of the finished product,not provided,prohibition,materials only,not included,not included,included,not included,CTH,RVC 40%,not included
,,"Regional group, SAARC",included,included,2 years,ITC00672,,provided,,12 months,8703900000,,IN FORCE,,,provided,,699,not included,,not included,not provided,not included,,"CTH and RVC 40% (30% for LDCs, 35% for Sri Lanka)",import content,provided,diagonal,not included,2,included,Indirect,01.01.2006,provided,,authorized body,not provided,,,654,Free trade agreement,"Plurilateral, Country-Country",462,provided,not provided,included,"Rule 8: Single Contracting State Content(a) Products originating in the exporting Contracting State shall be considered to be sufficiently worked or processed for the purposes of granting originating status if they fulfill the following conditions:(i) The final product is classified in a heading at the four digit level of the Harmonised Commodity Description and Coding System differently from those in which all the non-originating materials [5] used in its manufacture are classified and(ii) Products worked on or processed as a result of which the total value of the materials, parts or produce originating from other countries or of undetermined origin used does not exceed 60% of the FOB value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting Contracting State. Rule 10: Special Treatment to Least Developed Contracting States The products originating in the Least Developed Contracting States shall be allowed a favourable 10 percentage points applied to the percentage applied in Rule 8. The products originating in Sri Lanka shall be allowed a favourable 5 percentage points applied to the percentage applied in Rule 8.",not provided,not included,not included,not included,not included,not included,within 45 days,,,not included
,,,,,,,,,,,8703900000,,,,,,,430,,,,,,,,,,,,1,,,,,,,,,,145,,,288,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,508,,,,,,,,,,,,3,,,,,,,,,,853,,,504,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,662,,,,,,,,,,,,1,,,,,,,,,,18,,,028,,,,,,,,,,,,,,
,,Agreement on CIS FTA,included,included,3 years,ITC00659,,not provided,,12 months,8703900000,,IN FORCE,,,provided,,762,not included,,not included,not provided,not included,,SP and RVC 50%,included,not provided,diagonal,included,2,not included,provided,07.05.1997,not provided,,authorized body,not provided,,,642,Free trade agreement,"Plurilateral, Country-Country",031,provided,prohibited,included,"Manufacture in which the value of the units and parts used must not exceed 50% of the ex-works price of the product, and provided the following processing operations are carried out manufacture and painting of the body (of the cab); installation and fixing of engine, connection of control mechanisms to the engine; installation of radiators and connection of cooling systems; fixing of shock-absorbers, connection of transmission; installation of the front suspension and semi-axles, installation of the back suspension; connection of the steering wheel with hubs of the front wheels; mounting of wheels and adjustment of tightness of bearings of the front hub; installation of a coil of ignition; preparation and bleeding of the hydraulic system of the steering wheel, braking system and hydro-clutch; installation and connection of headlights and of the front and back signaling lamps; installation of a silencer and sections of the exhaust pipeline; installation of a fuel tank and connection of the fuel line; Installation of a generator and adjustment of tightness of the drive belt; Installation and connection of accumulator with checking the work of vehicle-borne circuits; Diagnostics and adjustment of engine; Testing the efficiency of the braking system; Preservation of fast-damageable places; Elimination of defects after assembly; Marking of Identification Number on the plate and automobile; Breaking in of the automobile.",not provided,not included,not included,not included,not included,included,within 1 year,,,not included
,,SPARTECA,,,,ITC00688,,,,,8703900000,,IN FORCE,,,,,584,,,,,,,,,,,,2,,,01.01.2015,,,,,,,669,Partial scope agreement,"Plurilateral, Country-Country",296,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,882,,,,,,,,,,,,1,,,,,,,,,,148,,,184,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,450,,,,,,,,,,,,1,,,,,,,,,,853,,,204,,,,,,,,,,,,,,
,,"FTA, CARICOM-Costa Rica",included,included,7 years for CARICOM / 5 years for Costa Rica years,ITC00275,,provided,,6 months,8703900000,,IN FORCE,,,provided,,780,included,,included (7%),not provided,not included,,CTH,included,not provided,diagonal and full,not included,2,not included,Direct,15.11.2005,not provided,,authorized body,provided,,,269,Free trade agreement,"Plurilateral, Country-Group",188,provided,provided,included,A change to heading 87.01 through 87.07 from any other heading.,provided,not included,not included,included,included,included,not included,,,included (less than US$1000)
,,,,,,,,,,,8703900000,,,,,,,570,,,,,,,,,,,,3,,,,,,,,,,877,,,242,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,804,,,,,,,,,,,,2,,,,,,,,,,642,,,051,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,757,,,,,,,,,,,,2,,,,,,,,,,353,,,352,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,736,,,,,,,,,,,,1,,,,,,,,,,853,,,694,,,,,,,,,,,,,,
,,"Regional group, League Of Arab States",included,included,3 years,ITC00668,,provided,,6 months,8703900000,,IN FORCE,,,provided,,400,included,,included (10%),not provided,not included,,RVC 40%,build up / build down,provided,diagonal,included,2,included,Indirect,01.01.2009,provided,,authorized body,provided,,,651,Free trade agreement,"Plurilateral, Country-Country",012,provided,provided,included,"For the purposes of implementing the Arab rules of origins, without prejudice to Rule 5, the following goods and services shall be considered of national origin: a- Products acquired completely from any party-state in accordance with the provisions of Rule (7). b- Goods manufactured by any party-state, which includes input(s) from other party-state, and the added value of these good shall not be less than 40 percent according to the provisions of Rule (3), taking into consideration the provisions of Rule (4).",not provided,prohibition,not included,not included,included,included,included,,,included (less than USD 500)
,,,,,,,,,,,8703900000,,,,,,,740,,,,,,,,,,,,2,,,,,,,,,,141,,,659,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,740,,,,,,,,,,,,2,,,,,,,,,,270,,,212,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,764,,,,,,,,,,,,4,,,,,,,,,,692,,,104,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,634,,,,,,,,,,,,2,,,,,,,,,,331,,,414,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,699,,,,,,,,,,,,1,,,,,,,,,,96,,,458,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,798,,,,,,,,,,,,1,,,,,,,,,,669,,,776,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,686,,,,,,,,,,,,2,,,,,,,,,,853,,,012,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,699,,,,,,,,,,,,4,,,,,,,,,,103,,,096,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,740,,,,,,,,,,,,1,,,,,,,,,,13,,,044,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,757,,,,,,,,,,,,3,,,,,,,,,,343,,,352,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,740,,,,,,,,,,,,1,,,,,,,,,,269,,,662,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,678,,,,,,,,,,,,2,,,,,,,,,,853,,,454,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,834,,,,,,,,,,,,2,,,,,,,,,,644,,,834,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,834,,,,,,,,,,,,3,,,,,,,,,,853,,,480,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,643,,,,,,,,,,,,2,,,,,,,,,,784,,,051,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,231,,,,,,,,,,,,3,,,,,,,,,,853,,,072,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,682,,,,,,,,,,,,2,,,,,,,,,,331,,,352,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,500,,,,,,,,,,,,1,,,,,,,,,,18,,,044,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,670,,,,,,,,,,,,1,,,,,,,,,,92,,,328,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,894,,,,,,,,,,,,2,,,,,,,,,,643,,,516,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,780,,,,,,,,,,,,2,,,,,,,,,,270,,,052,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,516,,,,,,,,,,,,1,,,,,,,,,,643,,,434,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,426,,,,,,,,,,,,2,,,,,,,,,,976,,,072,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,384,,,,,,,,,,,,1,,,,,,,,,,853,,,204,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,156,,,,,,,,,,,,2,,,,,,,,,,103,,,036,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,516,,,,,,,,,,,,3,,,,,,,,,,853,,,262,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,670,,,,,,,,,,,,1,,,,,,,,,,141,,,662,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,426,,,,,,,,,,,,2,,,,,,,,,,643,,,232,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,500,,,,,,,,,,,,2,,,,,,,,,,270,,,388,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,732,,,,,,,,,,,,2,,,,,,,,,,853,,,426,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,740,,,,,,,,,,,,1,,,,,,,,,,92,,,084,,,,,,,,,,,,,,
,,"FTA, Chinese Taipei-El Salvador and Honduras",included,included,5 years,ITC00301,,provided,,1 year (for single shipment),8703900000,,IN FORCE,,,provided,,490,included,,included (10%),provided,not included,,CTH + ECT and RVC 45%,build down,not provided,diagonal and full,not included,3,not included,Direct,15.07.2008,provided,,authorized body,provided,,,295,Free trade agreement,"Plurilateral, Country-Country",340,provided,provided,included,"A change to heading 87.01 through 87.04 from any other heading, except from heading 87.06, provided that there is a regional value content of not less than 45%.",within 120 days,not included,materials & final goods,not included,included,included,included,,,not included
,,,,,,,,,,,8703900000,,,,,,,328,,,,,,,,,,,,1,,,,,,,,,,141,,,084,,,,,,,,,,,,,,
0%,"For Other Motor vehicles principally designed for the transport of persons (other than those of heading No. 87.02), including racing cars (excluding motor cars, station wagons and fourwheel drive vehicles): From LDCs ","Regional group, CARICOM",not included,included,not provided,ITC00657,Production in which the value of extra-regional materials used does not exceed 60 per cent of the export price of the finished product,provided,"For Other Motor vehicles principally designed for the transport of persons (other than those of heading No. 87.02), including racing cars (excluding motor cars, station wagons and fourwheel drive vehicles): From MDCs ",not provided,8703900000,"For Other Motor vehicles principally designed for the transport of persons (other than those of heading No. 87.02), including racing cars (excluding motor cars, station wagons and fourwheel drive vehicles): From LDCs ",IN FORCE,Goods have been produced within the Community wholly or partly from materials imported from outside the Community or from materials of undetermined origin by a process which effects a substantial transformation characterised by the goods being classified in a tariff heading different from that in which any of those materials is classified,For Other ,provided,RVC 40%,780,not included,40%,not included,not provided,not included,Production in which the value of extra-regional materials used does not exceed 60 per cent of the export price of the finished product,RVC 50%,import content,not provided,not included,included,2,not included,provided,01.08.1973,not provided,"For Motor cars, station wagons and four-wheel drive vehicles: From LDCs ",authorized body,not provided,Production in which the value of extra-regional materials used does not exceed 70 per cent of the export price of the finished product,RVC 30%,640,Customs union,"Plurilateral, Country-Country",212,provided,not provided,not included,Production in which the value of extra-regional materials used does not exceed 50 per cent of the export price of the finished product,not provided,prohibition,materials only,not included,not included,included,not included,CTH,RVC 40%,not included
,,,,,,,,,,,8703900000,,,,,,,776,,,,,,,,,,,,2,,,,,,,,,,148,,,570,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,694,,,,,,,,,,,,2,,,,,,,,,,853,,,180,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,882,,,,,,,,,,,,4,,,,,,,,,,877,,,585,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,834,,,,,,,,,,,,3,,,,,,,,,,853,,,748,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,180,,,,,,,,,,,,2,,,,,,,,,,853,,,024,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,579,,,,,,,,,,,,2,,,,,,,,,,334,,,438,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,678,,,,,,,,,,,,2,,,,,,,,,,853,,,478,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,634,,,,,,,,,,,,2,,,,,,,,,,331,,,438,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,662,,,,,,,,,,,,2,,,,,,,,,,269,,,212,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,520,,,,,,,,,,,,2,,,,,,,,,,148,,,184,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,748,,,,,,,,,,,,2,,,,,,,,,,853,,,430,,,,,,,,,,,,,,
,,AANZFTA,included,included,3 years,ITC00202,,provided,,12 months,8703900000,,IN FORCE,,,,,764,not included,,included (10%),not provided,not included,,RVC 40%,build up / build down,provided,diagonal,not included,3,not included,Indirect,12.03.2010,,,authorized body,provided,,,196,Free trade agreement,"Plurilateral, Group-Group",104,,provided,included,RVC(40),provided,not included,materials only,not included,not included,included,within 12 months,,,included (less than US$200)
,,,,,,,,,,,8703900000,,,,,,,699,,,,,,,,,,,,2,,,,,,,,,,103,,,360,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,262,,,,,,,,,,,,2,,,,,,,,,,651,,,012,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,598,,,,,,,,,,,,4,,,,,,,,,,877,,,585,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,426,,,,,,,,,,,,2,,,,,,,,,,611,,,076,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,764,,,,,,,,,,,,3,,,,,,,,,,103,,,458,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,232,,,,,,,,,,,,1,,,,,,,,,,853,,,204,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,764,,,,,,,,,,,,2,,,,,,,,,,692,,,116,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,466,,,,,,,,,,,,3,,,,,,,,,,145,,,384,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,748,,,,,,,,,,,,1,,,,,,,,,,657,,,716,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,417,,,,,,,,,,,,3,,,,,,,,,,784,,,051,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,818,,,,,,,,,,,,2,,,,,,,,,,853,,,072,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,478,,,,,,,,,,,,1,,,,,,,,,,853,,,288,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,670,,,,,,,,,,,,3,,,,,,,,,,141,,,308,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,170,,,,,,,,,,,,2,,,,,,,,,,251,,,124,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,566,,,,,,,,,,,,1,,,,,,,,,,646,,,132,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,682,,,,,,,,,,,,1,,,,,,,,,,649,,,634,,,,,,,,,,,,,,
